Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2017-01-17,27.685062408447266,27.740432040416877,27.27440093101565,27.302084866916022,137759200
2017-01-18,27.682758331298828,27.8004203542763,27.61816012579561,27.685065912972252,94852000
2017-01-19,27.634305953979492,27.70582513469806,27.53971624014224,27.546637224060962,102389200
2017-01-20,27.685062408447266,27.788880688411396,27.622771792502558,27.788880688411396,130391600
2017-01-23,27.703519821166992,27.871936300171537,27.631998878968965,27.68506269026628,88200800
2017-01-24,27.67814064025879,27.708132156690723,27.5697072006043,27.58124334701517,92844000
2017-01-25,28.11879539489746,28.169551626034522,27.749661568676462,27.78196066846024,129510400
2017-01-26,28.132640838623047,28.24799527636033,28.054198905673797,28.070348456550256,105350400
2017-01-27,28.13494873046875,28.227232639483432,28.05420097014434,28.178783983288785,82251600
2017-01-30,28.061120986938477,28.061120986938477,27.837334847524577,27.899625471862652,121510000
2017-01-31,27.996519088745117,28.00574765412798,27.828102610972287,27.95037802199968,196804000
2017-02-01,29.70376205444336,30.105196688558852,29.302329180496564,29.306942582652155,447940000
2017-02-02,29.653003692626953,29.851413414222034,29.479972081480216,29.52611490055382,134841600
2017-02-03,29.779897689819336,29.80527580320343,29.567645978033095,29.6022508961307,98029200
2017-02-06,30.059057235717773,30.107507647547603,29.738372046032513,29.79143762097423,107383600
2017-02-07,30.345130920410156,30.474327296813623,30.09596497148752,30.116727920480095,152735200
2017-02-08,30.46279525756836,30.504324681488203,30.27361582957578,30.303609106832457,92016400
2017-02-09,30.68292236328125,30.689873354286284,30.381699789193735,30.50450534441699,113399600
2017-02-10,30.613405227661133,30.803408387165437,30.597187429137758,30.69218900888991,80262000
2017-02-13,30.88450813293457,31.007317223596722,30.75938675940807,30.83585119596343,92141600
2017-02-14,31.285375595092773,31.301593399761373,30.875249341822066,30.926225646097596,132904800
2017-02-15,31.398900985717773,31.575002176378174,31.192680014234295,31.40122033965837,142492400
2017-02-16,31.361839294433594,31.489276516444463,31.24366534846502,31.435984394388925,90338400
2017-02-17,31.44756317138672,31.473051316920234,31.30390464325276,31.30390464325276,88792800
2017-02-21,31.674636840820312,31.686223004249133,31.507805987127217,31.565733268670634,98028800
2017-02-22,31.76964569091797,31.77196150989266,31.53793651179541,31.612081610601855,83347600
2017-02-23,31.635251998901367,31.855374998421865,31.581959880946172,31.832206203294128,83152800
2017-02-24,31.66537094116211,31.66537094116211,31.34561120646375,31.491589091539225,87106400
2017-02-27,31.727922439575195,31.846096332459936,31.577312952706357,31.776582901751258,81029600
2017-02-28,31.741840362548828,31.846108781571925,31.67464272354191,31.76269333923318,93931600
2017-03-01,32.39061737060547,32.47403279791158,31.883177351394018,31.95037144269028,145658400
2017-03-02,32.19829177856445,32.50414589208368,32.15194713917099,32.439267639652336,104844000
2017-03-03,32.3882942199707,32.39988038084044,32.11255985503052,32.15658514497558,84432400
2017-03-06,32.28635025024414,32.385987017509834,32.11488775191842,32.293301241495136,87000000
2017-03-07,32.328060150146484,32.434644374436495,32.158909932589175,32.22147239025559,69785200
2017-03-08,32.207557678222656,32.39292562377837,32.16585174666235,32.19597151870052,74828800
2017-03-09,32.1334114074707,32.15889954602118,31.755728036076924,32.14731692126166,88623600
2017-03-10,32.24000549316406,32.290981780321495,32.12415093791544,32.26549363674278,78451200
2017-03-13,32.253902435302734,32.30719453242354,32.165855391277034,32.17280638065802,69686800
2017-03-14,32.20524978637695,32.358175108666316,32.17049129925637,32.277079043252336,61236400
2017-03-15,32.54585266113281,32.61304672572105,32.21450690206856,32.302557466893894,102767200
2017-03-16,32.59914779663086,32.675612209716576,32.499511063604146,32.60609878549323,76928000
2017-03-17,32.43696594238281,32.67099091655735,32.4137936125987,32.67099091655735,175540000
2017-03-20,32.77758026123047,32.78684707222943,32.492575440694054,32.531965574741896,86168000
2017-03-21,32.402198791503906,33.088059264033994,32.37671064979096,32.928179423798255,158119600
2017-03-22,32.76829528808594,32.81000475796694,32.38365739469322,32.40451389743358,103440800
2017-03-23,32.65243911743164,32.80536793998578,32.58060987715306,32.73121934640818,81385200
2017-03-24,32.58757781982422,32.842459323352124,32.520383715585794,32.786847849236565,89582400
2017-03-27,32.6431884765625,32.72196874455253,32.119523497990585,32.2979405459926,94300400
2017-03-28,33.31977462768555,33.375382557814326,32.58293773307159,32.65013536277833,133499200
2017-03-29,33.39391326904297,33.479648037448705,33.17842551017487,33.2919607026795,116760000
2017-03-30,33.34989547729492,33.48197138677412,33.25026224222897,33.41014211766127,84829200
2017-03-31,33.287322998046875,33.42866566008339,33.136709994067246,33.30122497536202,78646800
2017-04-03,33.296592712402344,33.393910097707256,33.14598323086852,33.29891206589045,79942800
2017-04-04,33.54453659057617,33.57234055880436,33.173800514727795,33.192337672080335,79565600
2017-04-05,33.37073516845703,33.70439673413224,33.32207471696307,33.41707626688988,110871600
2017-04-06,33.287322998046875,33.48659292262951,33.23866254184434,33.433297295455425,84596000
2017-04-07,33.21317672729492,33.40781149451563,33.19695893115975,33.30354312176166,66688800
2017-04-10,33.173789978027344,33.338304987526925,33.111227533783826,33.27342672520036,75733600
2017-04-11,32.816959381103516,33.215499296723564,32.45317441456657,33.120497721762945,121517600
2017-04-12,32.856353759765625,32.93744983000208,32.67330157593939,32.81001264311614,81400000
2017-04-13,32.68255615234375,32.990729555999856,32.68255615234375,32.88182603983571,71291600
2017-04-17,32.863304138183594,32.874890301030234,32.64086183256975,32.782204533857595,66328400
2017-04-18,32.71731948852539,32.91195425587622,32.69646652108061,32.76597994816298,58790000
2017-04-19,32.596824645996094,32.9026822627089,32.543532559059486,32.87487831049836,69313600
2017-04-20,33.0046501159668,33.11586951201463,32.708062702772,32.72196468532787,93278400
2017-04-21,32.96525573730469,33.06025378439057,32.867938336357916,33.0046458613355,69283600
2017-04-24,33.282691955566406,33.3545212043376,33.17610422359627,33.250252825940706,68537200
2017-04-25,33.488922119140625,33.57465337056667,33.33599323637989,33.345263582026504,75486000
2017-04-26,33.29195785522461,33.50513331335182,33.22244796192211,33.475010002520825,80164800
2017-04-27,33.31745147705078,33.403186252231365,33.20623209386567,33.34757479283859,56985200
2017-04-28,33.285011291503906,33.435624330084664,33.196964236413955,33.386963862703105,83441600
2017-05-01,33.963924407958984,34.10758293593288,33.58855675197522,33.62099588847258,134411600
2017-05-02,34.179420471191406,34.313812222231434,34.02417574212833,34.186371463865754,181408800
2017-05-03,34.07514953613281,34.1747863164637,33.428682515814096,33.73453677776663,182788000
2017-05-04,33.95233917236328,34.09368188573626,33.78550831278859,33.950023353836144,93487600
2017-05-05,34.5153923034668,34.52002394026559,34.005629407550984,34.005629407550984,109310800
2017-05-08,35.45380401611328,35.613683842310934,34.531602894781734,34.531602894781734,195009600
2017-05-09,35.680877685546875,35.887098597485654,35.55575281930117,35.65307019549255,156521600
2017-05-10,35.51173400878906,35.66929802915871,35.24526996841705,35.59746877665496,103222800
2017-05-11,35.81886291503906,35.846785196888355,35.437291531583206,35.469864568578416,109020400
2017-05-12,36.31908416748047,36.39353527768453,35.98637067289301,35.99335035353109,130108000
2017-05-15,36.226016998291016,36.44704850933714,36.074785846047284,36.29814273398245,104038800
2017-05-16,36.172515869140625,36.30978770118227,35.998016694451984,36.28186896929443,80194000
2017-05-17,34.958003997802734,35.963121024828204,34.83236614452209,35.73743512432096,203070800
2017-05-18,35.490806579589844,35.676939756610246,35.1627508046834,35.19532384439734,134272800
2017-05-19,35.61178970336914,35.82584159048891,35.51174521762394,35.68624438594715,107843200
2017-05-22,35.82816696166992,35.96543877507769,35.57688775820464,35.83049233894665,91865600
2017-05-23,35.783958435058594,36.03988838229919,35.66995104980235,36.03988838229919,79675600
2017-05-24,35.67693328857422,35.870046114080495,35.52104780176192,35.793266059347076,76712000
2017-05-25,35.80024337768555,35.91192538639311,35.6048051877386,35.76767034602772,76942400
2017-05-26,35.73975372314453,35.88633414933184,35.669953351141324,35.83049314169039,87710400
2017-05-30,35.75370788574219,35.930532392255856,35.67460246573822,35.69554150923447,80507600
2017-05-31,35.54198455810547,35.87004380259124,35.45357407214753,35.82351140731956,97804800
2017-06-01,35.63969802856445,35.67459998215562,35.41634114643296,35.63737265173583,65616400
2017-06-02,36.16786575317383,36.16786575317383,35.572242402608566,35.73278222994902,111082800
2017-06-05,35.814205169677734,35.93519224555093,35.70485563113581,35.909598893927644,101326800
2017-06-06,35.9351806640625,36.25160584115458,35.779295227213254,35.80721394718826,106499600
2017-06-07,36.14925003051758,36.29117617633315,35.942177806314035,36.06781920763012,84278400
2017-06-08,36.06083297729492,36.18879618291383,35.923557611861945,36.121324739045576,85003200
2017-06-09,34.66250228881836,36.1073564847244,33.973814454686796,36.1073564847244,259530800
2017-06-12,33.8342170715332,33.99010253275628,33.15715960473019,33.90867173669913,289229200
2017-06-13,34.10643768310547,34.306530172068896,33.77139876668354,34.239058733436686,136661600
2017-06-14,33.77372741699219,34.31816387661531,33.466607229393055,34.31816387661531,126124800
2017-06-15,33.571311950683594,33.61551897493088,33.08737071206775,33.345629624601386,128661600
2017-06-16,33.1013298034668,33.62017300175776,33.08504151037597,33.452653516626164,201444400
2017-06-19,34.04827117919922,34.14133951686314,33.42472929272425,33.42472929272425,130165600
2017-06-20,33.738834381103516,34.17159250067192,33.72254963665156,34.17159250067192,99600400
2017-06-21,33.93891525268555,33.985451192708595,33.645758001586714,33.85748445803276,85063200
2017-06-22,33.88309097290039,34.13204130784276,33.764429249997576,33.91566401345907,76425200
2017-06-23,34.034305572509766,34.23905232761556,33.762087391395056,33.76674169497294,141757600
2017-06-26,33.92728805541992,34.49964325030576,33.82491465791016,34.24138437938582,102769600
2017-06-27,33.44100570678711,34.00638462297067,33.41541236407603,33.73881721277428,99047600
2017-06-28,33.92961502075195,33.9947610858177,33.30839847517871,33.61784405933814,88329600
2017-06-29,33.429378509521484,33.766746336520576,33.10364821816349,33.669027249113185,125997600
2017-06-30,33.50847625732422,33.72718232978134,33.45263527599707,33.60852068823523,92096400
2017-07-03,33.38750076293945,33.80629939195588,33.29443597879978,33.70858030355104,57111200
2017-07-05,33.52477264404297,33.687637791782386,33.20602202988196,33.43170785967585,86278400
2017-07-06,33.20835494995117,33.387508428254876,33.133903815585256,33.27582995160863,96515200
2017-07-07,33.545711517333984,33.67833256208607,33.24789994864159,33.24789994864159,76806800
2017-07-10,33.75046157836914,33.95753376029833,33.357256260390336,33.529430032520224,84362400
2017-07-11,33.85981369018555,33.93426836254471,33.59224975555745,33.673680559481824,79127200
2017-07-12,33.908687591552734,34.01105747873072,33.69463565440614,33.938931706998176,99538000
2017-07-13,34.38098907470703,34.548508553539335,33.838877921012845,33.85283728588311,100797600
2017-07-14,34.67647171020508,34.74394670723084,34.278615611252704,34.42752141995793,80528400
2017-07-17,34.797447204589844,35.10921808305502,34.56711066088786,34.62527702852062,95174000
2017-07-18,34.91844177246094,34.930075758534684,34.590382536229406,34.7136949781841,71475200
2017-07-19,35.137149810791016,35.230214603974424,34.888195986224254,35.0115084347797,83692000
2017-07-20,34.97893524169922,35.304669116735596,34.94403683196409,35.248828110965114,68974800
2017-07-21,34.9626579284668,35.00221065130112,34.639252912167336,34.89751184965792,105010400
2017-07-24,35.3861083984375,35.46754277425011,34.87657019309574,35.03478463891006,85972800
2017-07-25,35.53733825683594,35.793268237997424,35.31863206643973,35.31863206643973,75415600
2017-07-26,35.70486068725586,35.81421024128264,35.61179232717625,35.67926733200834,63124000
2017-07-27,35.03011703491211,35.82816154425739,34.271628784650346,35.77232054631047,129905200
2017-07-28,34.78349685668945,34.953341700129265,34.7113711101682,34.87423627169913,68854800
2017-07-31,34.604339599609375,34.97660582806359,34.46474242658444,34.87655781471155,79383600
2017-08-01,34.911468505859375,34.95102122562267,34.529897123807544,34.69043693061989,141474400
2017-08-02,36.56106948852539,37.168326800799775,36.33305821175193,37.058973693019695,279747200
2017-08-03,36.195770263671875,36.577341507135046,36.06780354021306,36.54011417845731,108389200
2017-08-04,36.38656234741211,36.62155325627429,36.22369718531979,36.31211122339602,82239600
2017-08-07,36.9495964050293,36.97518974436108,36.4516925263686,36.542431902146255,87481200
2017-08-08,37.24509048461914,37.65225507483992,36.82396653362174,36.900746568086596,144823600
2017-08-09,37.47310256958008,37.521963883676285,37.01940558237341,37.054303985161006,104526000
2017-08-10,36.279518127441406,37.37266692418901,36.1183479310692,37.34930758170729,163217200
2017-08-11,36.7840576171875,37.038661696838595,36.454713598426956,36.57851031015932,105028400
2017-08-14,37.337642669677734,37.42173133803517,37.08070408188104,37.213845958503775,88490800
2017-08-15,37.74639892578125,37.886544302770645,37.40537173658271,37.526833914615345,117862000
2017-08-16,37.59457778930664,37.95896083174026,37.407713685353514,37.825822518913974,110686400
2017-08-17,36.872806549072266,37.538508584497926,36.86813396788796,37.49412797358486,111762400
2017-08-18,36.788719177246094,37.25587751600477,36.606527710261034,36.87280782078807,109712400
2017-08-21,36.72098159790039,36.879813717152935,36.230463932424875,36.788717986608646,105474000
2017-08-22,37.321285247802734,37.372672958251194,36.91018712835087,36.95923676569251,86418400
2017-08-23,37.36800003051758,37.48245512348241,37.111065044787765,37.155445663776895,77596400
2017-08-24,37.2021598815918,37.54552158795039,37.03398257381878,37.47310904266102,79275600
2017-08-25,37.3399772644043,37.50348201876887,37.20216636887818,37.29092405602676,101920400
2017-08-28,37.71601867675781,37.83981531828566,37.35630485621198,37.405358036880706,103864000
2017-08-29,38.052391052246094,38.10144069184242,37.372674676180424,37.39603402350743,118067600
2017-08-30,38.15516662597656,38.281297835278444,37.982316721839304,38.26027656108413,109078400
2017-08-31,38.30698776245117,38.42844994111937,38.18552558378298,38.22289911016329,107140400
2017-09-01,38.31866455078125,38.52654987493805,38.220561724518696,38.49384893285053,66364400
2017-09-05,37.85851287841797,38.36537925734849,37.50347153664777,38.24858967056813,117874000
2017-09-06,37.81881332397461,38.07107931566371,37.49413834251233,38.005677417537214,86606800
2017-09-07,37.6669807434082,37.895890927011024,37.45676088775377,37.86085190831144,87714000
2017-09-08,37.05266571044922,37.64128266590205,37.02930636727006,37.57354627329907,114446000
2017-09-11,37.7230339050293,37.851503154374996,37.34697131920014,37.48945474772262,126323200
2017-09-12,37.57356643676758,38.297663694276444,37.0853865539106,37.98233021281416,286856000
2017-09-13,37.29090881347656,37.36332134179477,36.884483385057884,37.342296510148905,179629600
2017-09-14,36.970924377441406,37.23253200379968,36.92654374851207,37.136767217524195,95042800
2017-09-15,37.34464645385742,37.59924694567227,36.90551638420538,37.015298901618394,196458400
2017-09-18,37.0620002746582,37.48945051192964,36.905502684641014,37.398354793438,113077600
2017-09-19,37.076026916503906,37.31895129023793,37.008290513986005,37.25821841473648,83242400
2017-09-20,36.45471954345703,36.966255167212246,35.93150067886467,36.88216648476235,211805600
2017-09-21,35.82870864868164,36.391635302280676,35.67921812284365,36.391635302280676,150046800
2017-09-22,35.47834396362305,35.56710519869088,35.1676832050213,35.39658981930944,186581600
2017-09-25,35.16535186767578,35.46433298060672,34.84067689828347,35.0345480762855,177549200
2017-09-26,35.770320892333984,35.95251239515675,35.43163174293966,35.45265301692629,146640000
2017-09-27,36.02490997314453,36.13936503549677,35.86373979534836,35.92447265314683,102016800
2017-09-28,35.803016662597656,36.03659584414599,35.66754030960337,35.945500105907556,88022000
2017-09-29,35.99921417236328,36.001552244696306,35.504027560074796,35.78665987400254,105199200
2017-10-02,35.926822662353516,36.076313234753755,35.6722221438203,36.03193260848649,74795200
2017-10-03,36.08332061767578,36.225804099091164,35.95018230193744,35.97353808785722,64921200
2017-10-04,35.8497428894043,35.938504146407006,35.61149461661266,35.88478191597005,80655200
2017-10-05,36.29587936401367,36.30755903929241,35.98288402570789,36.013246904468815,85135200
2017-10-06,36.274845123291016,36.31922573500782,36.10199525769272,36.197763570962124,69630400
2017-10-09,36.40098571777344,36.608871086309875,36.31923512717011,36.393978626125616,65051600
2017-10-10,36.41499710083008,36.90551486327479,36.22813658574244,36.45237062950196,62468000
2017-10-11,36.56683349609375,36.667270866092615,36.37996937715583,36.431357098967176,67622400
2017-10-12,36.43834686279297,36.758349153052016,36.37527949526497,36.52010098974167,64500400
2017-10-13,36.669586181640625,36.737322556096686,36.53410986859409,36.60885333129959,65576800
2017-10-16,37.34464645385742,37.372674819448484,36.82376223238343,36.88215703678882,96486000
2017-10-17,37.48244857788086,37.57587881744209,37.192809132624745,37.321278385122824,75989200
2017-10-18,37.316612243652344,37.53851533814077,37.27924227986,37.47077537325406,65496800
2017-10-19,36.43368148803711,36.69062002572236,36.20944745890783,36.613538464416784,170336800
2017-10-20,36.49674987792969,36.847118676757816,36.42901347837597,36.58083853221387,95896400
2017-10-23,36.478065490722656,36.833106894622944,36.32156784474707,36.646242810247216,87937200
2017-10-24,36.69529724121094,36.77004073898034,36.48507380270382,36.50609507731371,71028800
2017-10-25,36.53412628173828,36.80040644724799,36.267846116228576,36.650915890543175,84828400
2017-10-26,36.7677001953125,36.86580302486017,36.62054416892325,36.7256540888575,68002000
2017-10-27,38.08509063720703,38.213559914636534,37.06901965515249,37.20683053269691,177816800
2017-10-30,38.94232177734375,39.25765510087755,38.24158422650019,38.2812922600184,178803200
2017-10-31,39.484222412109375,39.62670585228483,38.99370828012982,39.21794229356751,144187200
2017-11-01,38.982032775878906,39.694450052917546,38.683051683242326,39.67809779803572,134551200
2017-11-02,39.267005920410156,39.35810168084488,38.60597624786637,38.914302553421635,165573600
2017-11-03,40.29241943359375,40.70351761834885,39.97007893760136,40.6427882982337,237594400
2017-11-06,40.701171875,40.87402175026953,40.11021683821548,40.262041878666054,140105200
2017-11-07,40.831966400146484,40.93474178573312,40.54933765391786,40.62174661263536,97446000
2017-11-08,41.165992736816406,41.165992736816406,40.719855682623354,40.79693723367256,97638000
2017-11-09,41.0819206237793,41.13330834515264,40.44191218021639,40.902063598972596,117930400
2017-11-10,40.945945739746094,41.11238472002674,40.852179617610815,41.04909062026387,100582000
2017-11-13,40.7818489074707,40.90609061573516,40.64822844181956,40.67167175833839,67928400
2017-11-14,40.16533660888672,40.66699295104361,40.12782872348555,40.563848054664824,99130000
2017-11-15,39.63554382324219,39.92622451600959,39.471451326094524,39.84417647896168,116632400
2017-11-16,40.10908126831055,40.28958127312286,39.921545404644725,40.12783163542295,94550000
2017-11-17,39.88637161254883,40.177052315905385,39.76681926961785,40.09500427586856,87598000
2017-11-20,39.846519470214844,39.98248284728732,39.74806397170337,39.91918874933416,65049600
2017-11-21,40.58729553222656,40.71856956762042,40.03406668524586,40.03406668524586,100525200
2017-11-22,41.013916015625,41.02329119404119,40.56617523612559,40.638844493929206,102355600
2017-11-24,41.01626205444336,41.14050374541046,40.94124631358535,41.04673764628535,56106800
2017-11-27,40.80998611450195,41.04206211702475,40.63417193660703,41.035029836064844,82867200
2017-11-28,40.57087326049805,40.99282434115048,40.28722486993264,40.859207452796646,105715200
2017-11-29,39.729305267333984,40.5357066749356,39.18545540122101,40.46772678302688,166665600
2017-11-30,40.284881591796875,40.352861485770454,39.48551243918292,39.95200367056722,166108800
2017-12-01,40.097347259521484,40.242685810059555,39.499578443064735,39.83948507926234,159037200
2017-12-04,39.804325103759766,40.46538446150413,39.76447432483086,40.43256596256573,130169600
2017-12-05,39.76681137084961,40.20751992909099,39.47613072523012,39.63084801613795,109400800
2017-12-06,39.619136810302734,39.8980958722697,39.02137147974328,39.265165560710635,114240000
2017-12-07,39.691802978515625,39.95435095634073,39.595690387723245,39.62381950621939,102693200
2017-12-08,39.70353317260742,40.085637174508584,39.574605622201844,39.96608480747924,93420800
2017-12-11,40.47711181640625,40.528684261559306,39.567565322196295,39.663677931522315,141095200
2017-12-12,40.24972915649414,40.411478788861885,40.19347090311334,40.35521695853212,77636800
2017-12-13,40.383338928222656,40.68104831176175,40.320044833043944,40.437254265698144,95273600
2017-12-14,40.37162780761719,40.584949889197986,40.23800730257791,40.41382149745131,81906000
2017-12-15,40.7818489074707,40.82873196356048,40.427877720502835,40.7021473544233,160677200
2017-12-18,41.35618209838867,41.53902855507116,40.9904891850237,40.995178564590795,117684400
2017-12-19,40.91546630859375,41.11472377065563,40.80997853683367,41.030332837857976,109745600
2017-12-20,40.87092971801758,41.121756038488414,40.61306754094667,40.99282494995297,93902400
2017-12-21,41.025638580322266,41.26240389034865,40.81232016126794,40.828727619527115,83799600
2017-12-22,41.025638580322266,41.121751160096395,40.9060862634711,40.94827993637827,65397600
2017-12-26,39.984825134277344,40.19580066941021,39.7761889230056,40.03874046846502,132742000
2017-12-27,39.991851806640625,40.034045476972366,39.783219201567775,39.87464239756717,85992800
2017-12-28,40.1043701171875,40.284873600961625,39.96371740155494,40.08561618330668,65920800
2017-12-29,39.67070770263672,39.98951753570867,39.66836480144112,39.97311007344273,103999600
2018-01-02,40.38098907470703,40.39036783162625,39.67773253757,39.88871164487974,102223600
2018-01-03,40.37397003173828,40.91782364902339,40.31067949804907,40.444296423897406,118071600
2018-01-04,40.56149673461914,40.66464160959015,40.33879952381251,40.44663020077451,89738400
2018-01-05,41.02330780029297,41.110041649304335,40.56619165733656,40.65761488592784,94640000
2018-01-08,40.87092971801758,41.16629619425048,40.772470648992005,40.87092971801758,82271200
2018-01-09,40.86623764038086,41.03736239552762,40.65057273241356,40.917810072389095,86336000
2018-01-10,40.85686492919922,40.8592114072408,40.55446614853844,40.59197402772143,95839600
2018-01-11,41.08894348144531,41.13817302307532,40.90375412891968,40.927193872166164,74670800
2018-01-12,41.51324462890625,41.57653873724275,41.1756808203766,41.29992255866199,101672400
2018-01-16,41.3022575378418,42.052397138529756,41.290535880013536,41.70311176615497,118263600
2018-01-17,41.98442459106445,42.01958599375267,41.03971675139146,41.29288600464342,137547200
2018-01-18,42.02193069458008,42.21884528891234,41.785168893460266,42.04771691663856,124773600
2018-01-19,41.834388732910156,42.09693669519118,41.58824822979784,41.86955012894861,129700400
2018-01-22,41.49214172363281,41.67498816371669,41.39837560249429,41.56246810296082,108434400
2018-01-23,41.50151062011719,42.06411799259364,41.44994176516418,41.56246180888039,130756400
2018-01-24,40.8404541015625,41.56246462005955,40.60134586266364,41.55074296166244,204420400
2018-01-25,40.111412048339844,41.01157962956729,39.97544867769382,40.908434756873895,166116000
2018-01-26,40.205196380615234,40.32006296397027,39.865289588460065,40.32006296397027,156572000
2018-01-29,39.372989654541016,39.888710383409084,39.164357031532894,39.888710383409084,202561600
2018-01-30,39.14091873168945,39.23468484824336,38.60878689902846,38.803354988978484,184192800
2018-01-31,39.248748779296875,39.485514121767004,39.030740952174725,39.11747478744508,129915600
2018-02-01,39.3307991027832,39.527710102026376,39.09169084544609,39.18780344398676,188923200
2018-02-02,37.62423324584961,39.101073023225936,37.53046711713781,38.9135371888538,346375200
2018-02-05,36.6842155456543,38.41657110176653,36.56934899508362,37.29604902768845,290954000
2018-02-06,38.217315673828125,38.37906529853758,36.10051314382347,36.29508127376754,272975200
2018-02-07,37.39918518066406,38.30404216762096,37.28901160186484,38.23137288977657,206434400
2018-02-08,36.37009048461914,37.74144246457728,36.3419613615672,37.57500347364013,217562000
2018-02-09,36.8149528503418,37.16330635492814,35.3626915731979,36.97030099389213,282690400
2018-02-12,38.29781723022461,38.57555763932892,37.07386597411021,37.30688820918879,243278000
2018-02-13,38.68146896362305,38.77797343170304,38.048310583021724,38.11892369604445,130196800
2018-02-14,39.394657135009766,39.434670397688606,38.33782717155725,38.3754843889693,162579600
2018-02-15,40.71746063232422,40.740995941616454,39.77831451733618,39.96425890433248,204588800
2018-02-16,40.58564758300781,41.14819642230458,40.43030304966786,40.569173225750966,160704400
2018-02-20,40.449134826660156,41.01638500061634,40.34792186009505,40.49620903810648,135722000
2018-02-21,40.26554489135742,40.98343473257969,40.25141939484181,40.679803000841424,149886400
2018-02-22,40.60212707519531,40.94341959897024,40.41618268219754,40.437365538703844,123967600
2018-02-23,41.308258056640625,41.34356282349474,40.84692208439462,40.87752194335668,135249600
2018-02-26,42.1249885559082,42.22384544778756,41.475356012901976,41.5083083101951,152648800
2018-02-27,41.98847961425781,42.48041172327539,41.93434445561561,42.15559717989041,155712400
2018-02-28,41.924930572509766,42.51336718436975,41.90845621497436,42.19325752385664,151128400
2018-03-01,41.19056701660156,42.315657645503855,40.639791153890215,42.02379176340598,195208000
2018-03-02,41.47536087036133,41.49654372291683,40.590350053929036,40.67273260257573,153816000
2018-03-05,41.618953704833984,41.83549798498244,41.07759120869651,41.240000316691024,113605600
2018-03-06,41.58363723754883,41.95552959990914,41.456536512162586,41.875503084238844,95154000
2018-03-07,41.197628021240234,41.390636973725314,41.01874456578016,41.17644516300136,126814000
2018-03-08,41.64718246459961,41.68954816883337,41.207033110135754,41.303533966956444,95096400
2018-03-09,42.36272048950195,42.36742898724045,41.75310112326421,41.88726637232557,128740800
2018-03-12,42.77226257324219,42.92996308729246,42.416848303504764,42.43567510654404,128828400
2018-03-13,42.36037063598633,43.19124275701398,42.188548169066856,42.977050990910776,126774000
2018-03-14,42.000240325927734,42.489819879768824,41.85195319231081,42.44274568241567,117473600
2018-03-15,42.049686431884766,42.423934914099554,41.91317227385684,42.014381665417666,90975200
2018-03-16,41.90138626098633,42.16029615966206,41.80723426839683,42.049669813076456,157618800
2018-03-19,41.261173248291016,41.77193576305772,40.87515899977217,41.73663100526373,133787200
2018-03-20,41.24705123901367,41.61423508525341,41.17643813207561,41.24705123901367,78597600
2018-03-21,40.31261444091797,41.21174367230431,40.31025839600515,41.199974222335854,148219600
2018-03-22,39.74300765991211,40.644489331080045,39.684164002489396,40.01368704744385,165963200
2018-03-23,38.82269287109375,39.99485754775119,38.82269287109375,39.63473464352793,164115200
2018-03-26,40.665679931640625,40.74335399835745,39.17575794250631,39.559419777386694,150164800
2018-03-27,39.622962951660156,41.225863550656555,39.28873141985822,40.87986256946427,163690400
2018-03-28,39.18516159057617,40.01838966857184,38.881529943140286,39.366401034450234,166674000
2018-03-29,39.49114990234375,40.425587346973295,39.28401910609397,39.49821085298578,153594000
2018-04-02,39.232242584228516,39.76419155989348,38.71206665019576,39.22282917906744,150347200
2018-04-03,39.634742736816406,39.71947776637932,38.808578892227466,39.458211724521384,121112000
2018-04-04,40.39263916015625,40.4867875726584,38.782677602260065,38.80856895442792,138422000
2018-04-05,40.672752380371094,41.00933650641636,40.503282294456504,40.62096965458979,107732800
2018-04-06,39.63238525390625,40.59741917707772,39.5900159487348,40.242004743708065,140021200
2018-04-09,40.025455474853516,40.74099275056252,39.978381268424144,39.98544221981196,116070800
2018-04-10,40.778663635253906,40.95519464666193,40.373818895102225,40.71981996478456,113634400
2018-04-11,40.5880012512207,40.93635469352344,40.413822734303444,40.53857099928074,89726400
2018-04-12,40.98814010620117,41.19056244243671,40.729226562807334,40.816317622784545,91557200
2018-04-13,41.12700653076172,41.388272503790546,40.91987930647764,41.138775980120656,100497200
2018-04-16,41.383575439453125,41.47066291645523,41.15055322750271,41.197627442327295,86313600
2018-04-17,41.95317459106445,42.11793611080051,41.52243859491263,41.541268995958426,106421600
2018-04-18,41.85902404785156,42.089693775070444,41.63306641047342,41.851963096154236,83018000
2018-04-19,40.672752380371094,41.28237204389356,40.6398000631951,40.89871010056841,139235200
2018-04-20,39.00627517700195,40.30083535014483,38.938014538433414,40.15490426173501,261964400
2018-04-23,38.893314361572266,39.288742109648695,38.62263131807293,39.2675592499016,146062000
2018-04-24,38.3519401550293,39.14985995231257,37.9470955318883,38.994511845205345,134768000
2018-04-25,38.51905822753906,38.93567234410934,38.227195973821644,38.27662263674322,113528400
2018-04-26,38.653228759765625,39.00864322003151,38.45315885279838,38.629689856052146,111852000
2018-04-27,38.20600891113281,38.67911059037383,37.80822524046531,38.601436537089796,142623200
2018-04-30,38.898006439208984,39.36875565537939,38.093025710541376,38.16128635814372,169709600
